AmazonカテゴリID,Amazonカテゴリ名,ヤフオクカテゴリID,ヤフオクカテゴリ名
331013011,スポーツ＆アウトドア/ソフトテニス/グリップテープ,2084282218,オークション > スポーツ、レジャー > スポーツ別 > テニス > アクセサリー > グリップテープ
2247237051,スポーツ＆アウトドア/ソフトテニス/シューズ,2084224082,オークション > スポーツ、レジャー > スポーツ別 > テニス > シューズ > 男性用 > 25.0cm～
2221139051,スポーツ＆アウトドア/ソフトテニス/シューズ/メンズ,2084224082,オークション > スポーツ、レジャー > スポーツ別 > テニス > シューズ > 男性用 > 25.0cm～
2221169051,スポーツ＆アウトドア/ソフトテニス/シューズ/レディース,2084224088,オークション > スポーツ、レジャー > スポーツ別 > テニス > シューズ > 女性用 > 23.0cm～
15321311,スポーツ＆アウトドア/ソフトテニス/ストリングマシン,2084032403,オークション > スポーツ、レジャー > スポーツ別 > テニス > その他
15321321,スポーツ＆アウトドア/ソフトテニス/ストリング・ガット,2084032403,オークション > スポーツ、レジャー > スポーツ別 > テニス > その他
15335191,スポーツ＆アウトドア/ソフトテニス/ネット・ゲージ,2084032403,オークション > スポーツ、レジャー > スポーツ別 > テニス > その他
2114277051,スポーツ＆アウトドア/ソフトテニス/バッグ,2084282486,オークション > スポーツ、レジャー > スポーツ別 > テニス > バッグ > その他
331048011,スポーツ＆アウトドア/ソフトテニス/バッグ/サック・ラケットケース,2084282486,オークション > スポーツ、レジャー > スポーツ別 > テニス > バッグ > その他
15321151,スポーツ＆アウトドア/ソフトテニス/バッグ/シューズケース,2084282486,オークション > スポーツ、レジャー > スポーツ別 > テニス > バッグ > その他
15324731,スポーツ＆アウトドア/ソフトテニス/バッグ/テニスラケットバッグ・ラケットトート,2084282486,オークション > スポーツ、レジャー > スポーツ別 > テニス > バッグ > その他
15321351,スポーツ＆アウトドア/ソフトテニス/ボール,2084042185,オークション > スポーツ、レジャー > スポーツ別 > テニス > ボール > 軟式用
15335141,スポーツ＆アウトドア/ソフトテニス/ボールかご,2084032403,オークション > スポーツ、レジャー > スポーツ別 > テニス > その他
15321341,スポーツ＆アウトドア/ソフトテニス/ラケット,2084062979,オークション > スポーツ、レジャー > スポーツ別 > テニス > 軟式用ラケット > その他
15335201,スポーツ＆アウトドア/ソフトテニス/軟式テニストレーナー・練習機,2084032403,オークション > スポーツ、レジャー > スポーツ別 > テニス > その他
15314891,スポーツ＆アウトドア/ソフトボール,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
2189304051,スポーツ＆アウトドア/ソフトボール/ウェア,2084063066,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > ウエア > 女性用
2131726051,スポーツ＆アウトドア/ソフトボール/ウェア/ストッキング・ソックス,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
3151817051,スポーツ＆アウトドア/ソフトボール/ウェア/プロチームTシャツ,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
3208881051,スポーツ＆アウトドア/ソフトボール/ウェア/プロチームコート・ジャケット,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
3151813051,スポーツ＆アウトドア/ソフトボール/ウェア/プロチームパンツ,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
3151818051,スポーツ＆アウトドア/ソフトボール/ウェア/プロチームユニフォーム,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
3151812051,スポーツ＆アウトドア/ソフトボール/ウェア/プロチーム帽子・キャップ,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
2131727051,スポーツ＆アウトドア/ソフトボール/ウェア/ベルト,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
2131731051,スポーツ＆アウトドア/ソフトボール/ウェア/手袋・グローブ,2084224057,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > グローブ > その他
2131723051,スポーツ＆アウトドア/ソフトボール/ウェア/練習用コート・ジャケット,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
2131724051,スポーツ＆アウトドア/ソフトボール/ウェア/練習用シャツ,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
2131725051,スポーツ＆アウトドア/ソフトボール/ウェア/練習用パンツ,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
2131728051,スポーツ＆アウトドア/ソフトボール/ウェア/練習用ユニフォームシャツ,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
2131729051,スポーツ＆アウトドア/ソフトボール/ウェア/練習用ユニフォームパンツ,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
2840336051,スポーツ＆アウトドア/ソフトボール/ウェア/練習用ユニフォーム上下セット,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
2131730051,スポーツ＆アウトドア/ソフトボール/ウェア/練習用帽子,2084063069,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > その他
15328171,スポーツ＆アウトドア/ソフトボール/グラブ・ミット,2084224057,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > グローブ > その他
2201286051,スポーツ＆アウトドア/ソフトボール/グラブ・ミット/キャッチャーミット,2084224055,オークション > スポーツ、レジャー > スポーツ別 > ソフトボール > グローブ > キャッチャー用
